Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),applied
2020,Nepal,NPL,Ireland,IRL,5
2020,Nepal,NPL,Ireland,IRL,5
2020,Nepal,NPL,Israel,ISR,31
2020,Nepal,NPL,Italy,ITA,21
2020,Nepal,NPL,Rep. of Korea,KOR,260
2020,Nepal,NPL,Mexico,MEX,7
2020,Nepal,NPL,Poland,POL,5
2020,Nepal,NPL,Portugal,PRT,5
2020,Nepal,NPL,Romania,ROU,5
2020,Nepal,NPL,South Africa,ZAF,12
2020,Nepal,NPL,Spain,ESP,5
2020,Nepal,NPL,Slovenia,SVN,9
2020,Nepal,NPL,Sweden,SWE,17
2020,Nepal,NPL,Sweden,SWE,6
2020,Nepal,NPL,Switzerland,CHE,5
2020,Nepal,NPL,United States of America,USA,195
2020,Nepal,NPL,United States of America,USA,125
2020,Nepal,NPL,United States of America,USA,413
2020,Netherlands,NLD,Canada,CAN,5
2020,Netherlands,NLD,Germany,DEU,8
2020,Netherlands,NLD,Sweden,SWE,5
2020,Netherlands,NLD,United States of America,USA,16
2020,Niger,NER,Algeria,DZA,44
2020,Niger,NER,Belgium,BEL,45
2020,Niger,NER,Belgium,BEL,17
2020,Niger,NER,Cameroon,CMR,24
2020,Niger,NER,Cameroon,CMR,152
2020,Niger,NER,France,FRA,38
2020,Niger,NER,France,FRA,74
2020,Niger,NER,France,FRA,5
2020,Niger,NER,France,FRA,6
2020,Niger,NER,United Kingdom of Great Britain and Northern Ireland,GBR,6
2020,Niger,NER,Germany,DEU,40
2020,Niger,NER,Germany,DEU,15
2020,Niger,NER,Greece,GRC,11
2020,Niger,NER,Greece,GRC,11
2020,Niger,NER,Italy,ITA,21
2020,Niger,NER,Italy,ITA,20
2020,Niger,NER,Libya,LBY,6
2020,Niger,NER,Luxembourg,LUX,5
2020,Niger,NER,Mauritania,MRT,5
2020,Niger,NER,Morocco,MAR,5
2020,Niger,NER,Malta,MLT,10
2020,Niger,NER,Netherlands,NLD,27
2020,Niger,NER,Netherlands,NLD,5
2020,Niger,NER,Nigeria,NGA,1430
2020,Niger,NER,Russian Federation,RUS,7
2020,Niger,NER,Spain,ESP,5
2020,Niger,NER,Switzerland,CHE,27
2020,Niger,NER,Tunisia,TUN,5
2020,Niger,NER,Ukraine,UKR,5
2020,Niger,NER,United States of America,USA,19
2020,Niger,NER,United States of America,USA,12
2020,Niger,NER,United States of America,USA,22
2020,Nicaragua,NIC,Belgium,BEL,5
2020,Nicaragua,NIC,Brazil,BRA,5
2020,Nicaragua,NIC,Belize,BLZ,7
2020,Nicaragua,NIC,Canada,CAN,133
2020,Nicaragua,NIC,Costa Rica,CRI,568
2020,Nicaragua,NIC,Costa Rica,CRI,9416
2020,Nicaragua,NIC,Denmark,DNK,5
2020,Nicaragua,NIC,Finland,FIN,16
2020,Nicaragua,NIC,France,FRA,8
2020,Nicaragua,NIC,United Kingdom of Great Britain and Northern Ireland,GBR,8
2020,Nicaragua,NIC,United Kingdom of Great Britain and Northern Ireland,GBR,32
2020,Nicaragua,NIC,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Nicaragua,NIC,Germany,DEU,52
2020,Nicaragua,NIC,Guatemala,GTM,67
2020,Nicaragua,NIC,Honduras,HND,53
2020,Nicaragua,NIC,Ireland,IRL,5
2020,Nicaragua,NIC,Italy,ITA,11
2020,Nicaragua,NIC,Mexico,MEX,802
2020,Nicaragua,NIC,Netherlands,NLD,5
2020,Nicaragua,NIC,Norway,NOR,14
2020,Nicaragua,NIC,Panama,PAN,287
2020,Nicaragua,NIC,Peru,PER,5
2020,Nicaragua,NIC,El Salvador,SLV,5
2020,Nicaragua,NIC,Spain,ESP,3750
2020,Nicaragua,NIC,Sweden,SWE,235
2020,Nicaragua,NIC,Sweden,SWE,122
2020,Nicaragua,NIC,Sweden,SWE,9
2020,Nicaragua,NIC,Switzerland,CHE,5
2020,Nicaragua,NIC,United States of America,USA,158
2020,Nicaragua,NIC,United States of America,USA,2971
2020,Nicaragua,NIC,United States of America,USA,765
2020,Nigeria,NGA,Algeria,DZA,5
2020,Nigeria,NGA,Algeria,DZA,76
2020,Nigeria,NGA,Egypt,EGY,37
2020,Nigeria,NGA,Egypt,EGY,28
2020,Nigeria,NGA,Australia,AUS,155
2020,Nigeria,NGA,Australia,AUS,94
2020,Nigeria,NGA,Austria,AUT,193
2020,Nigeria,NGA,Belgium,BEL,134
2020,Nigeria,NGA,Belgium,BEL,6
2020,Nigeria,NGA,Benin,BEN,5
2020,Nigeria,NGA,Brazil,BRA,152
2020,Nigeria,NGA,Bulgaria,BGR,5
2020,Nigeria,NGA,Canada,CAN,1588
2020,Nigeria,NGA,Canada,CAN,70
2020,Nigeria,NGA,Canada,CAN,646
2020,Nigeria,NGA,Chad,TCD,26
2020,Nigeria,NGA,China,CHN,5
2020,Nigeria,NGA,China,CHN,10
2020,Nigeria,NGA,Cyprus,CYP,370
2020,Nigeria,NGA,Czechia,CZE,5
2020,Nigeria,NGA,Czechia,CZE,7
2020,Nigeria,NGA,Denmark,DNK,5
2020,Nigeria,NGA,Denmark,DNK,15
2020,Nigeria,NGA,Estonia,EST,5
2020,Nigeria,NGA,Finland,FIN,54
2020,Nigeria,NGA,Finland,FIN,20
2020,Nigeria,NGA,France,FRA,1859
2020,Nigeria,NGA,France,FRA,4001
2020,Nigeria,NGA,France,FRA,329
2020,Nigeria,NGA,France,FRA,558
2020,Nigeria,NGA,United Kingdom of Great Britain and Northern Ireland,GBR,218
2020,Nigeria,NGA,United Kingdom of Great Britain and Northern Ireland,GBR,1015
2020,Nigeria,NGA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Nigeria,NGA,Georgia,GEO,24
2020,Nigeria,NGA,Germany,DEU,3303
2020,Nigeria,NGA,Germany,DEU,920
2020,Nigeria,NGA,Greece,GRC,70
2020,Nigeria,NGA,Greece,GRC,102
2020,Nigeria,NGA,Greece,GRC,32
2020,Nigeria,NGA,Guinea,GIN,7
2020,Nigeria,NGA,Croatia,HRV,5
2020,Nigeria,NGA,Iceland,ISL,61
2020,Nigeria,NGA,Iceland,ISL,37
2020,Nigeria,NGA,Cote d'Ivoire,CIV,5
2020,Nigeria,NGA,India,IND,201
2020,Nigeria,NGA,Ireland,IRL,91
2020,Nigeria,NGA,Ireland,IRL,208
2020,Nigeria,NGA,Israel,ISR,35
2020,Nigeria,NGA,Italy,ITA,2296
2020,Nigeria,NGA,Italy,ITA,855
2020,Nigeria,NGA,Rep. of Korea,KOR,147
2020,Nigeria,NGA,Libya,LBY,38
2020,Nigeria,NGA,Lebanon,LBN,9
2020,Nigeria,NGA,Lebanon,LBN,27
2020,Nigeria,NGA,Lesotho,LSO,5
2020,Nigeria,NGA,Sri Lanka,LKA,5
2020,Nigeria,NGA,Luxembourg,LUX,5
2020,Nigeria,NGA,Luxembourg,LUX,10
2020,Nigeria,NGA,Mauritania,MRT,7
2020,Nigeria,NGA,Mauritania,MRT,34
2020,Nigeria,NGA,Mexico,MEX,9
2020,Nigeria,NGA,Malaysia,MYS,6
2020,Nigeria,NGA,Morocco,MAR,11
2020,Nigeria,NGA,Morocco,MAR,160
2020,Nigeria,NGA,Malta,MLT,215
2020,Nigeria,NGA,Netherlands,NLD,633
2020,Nigeria,NGA,Netherlands,NLD,96
2020,Nigeria,NGA,Niger,NER,13
2020,Nigeria,NGA,Norway,NOR,6
2020,Nigeria,NGA,Norway,NOR,11
2020,Nigeria,NGA,Peru,PER,10
2020,Nigeria,NGA,Philippines,PHL,5
2020,Nigeria,NGA,Poland,POL,12
2020,Nigeria,NGA,Poland,POL,5
2020,Nigeria,NGA,Portugal,PRT,42
2020,Nigeria,NGA,Romania,ROU,11
2020,Nigeria,NGA,South Africa,ZAF,112
2020,Nigeria,NGA,South Africa,ZAF,151
2020,Nigeria,NGA,Russian Federation,RUS,13
2020,Nigeria,NGA,Senegal,SEN,5
2020,Nigeria,NGA,Spain,ESP,278
2020,Nigeria,NGA,Sweden,SWE,335
2020,Nigeria,NGA,Sweden,SWE,206
2020,Nigeria,NGA,Sweden,SWE,51
2020,Nigeria,NGA,Switzerland,CHE,145
2020,Nigeria,NGA,Thailand,THA,5
2020,Nigeria,NGA,Trinidad and Tobago,TTO,12
2020,Nigeria,NGA,Tunisia,TUN,20
2020,Nigeria,NGA,Ukraine,UKR,78
2020,Nigeria,NGA,Uruguay,URY,12
2020,Nigeria,NGA,United States of America,USA,1274
2020,Nigeria,NGA,United States of America,USA,293
2020,Nigeria,NGA,United States of America,USA,2144
2020,Norway,NOR,Canada,CAN,5
2020,Norway,NOR,Germany,DEU,9
2020,Nauru,NRU,Australia,AUS,8
2020,New Zealand,NZL,Australia,AUS,13
2020,Oman,OMN,United Kingdom of Great Britain and Northern Ireland,GBR,15
2020,Oman,OMN,United States of America,USA,6
2020,Oman,OMN,United States of America,USA,7
2020,Pakistan,PAK,Afghanistan,AFG,5
2020,Pakistan,PAK,Australia,AUS,452
2020,Pakistan,PAK,Australia,AUS,495
2020,Pakistan,PAK,Austria,AUT,187
2020,Pakistan,PAK,Azerbaijan,AZE,32
2020,Pakistan,PAK,Belgium,BEL,98
2020,Pakistan,PAK,Belgium,BEL,69
2020,Pakistan,PAK,Belarus,BLR,5
2020,Pakistan,PAK,Brazil,BRA,35
2020,Pakistan,PAK,Bosnia and Herzegovina,BIH,17
2020,Pakistan,PAK,Bosnia and Herzegovina,BIH,5
2020,Pakistan,PAK,Bulgaria,BGR,85
2020,Pakistan,PAK,Canada,CAN,263
2020,Pakistan,PAK,Canada,CAN,16
2020,Pakistan,PAK,Canada,CAN,684
2020,Pakistan,PAK,China,CHN,5
2020,Pakistan,PAK,Colombia,COL,5
2020,Pakistan,PAK,Cyprus,CYP,487
2020,Pakistan,PAK,Cyprus,CYP,5
2020,Pakistan,PAK,Denmark,DNK,21
2020,Pakistan,PAK,Denmark,DNK,20
2020,Pakistan,PAK,Finland,FIN,17
2020,Pakistan,PAK,Finland,FIN,5
2020,Pakistan,PAK,France,FRA,1762
2020,Pakistan,PAK,France,FRA,2924
2020,Pakistan,PAK,France,FRA,150
2020,Pakistan,PAK,France,FRA,311
2020,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,306
2020,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,1525
2020,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,17
2020,Pakistan,PAK,Georgia,GEO,28
2020,Pakistan,PAK,Germany,DEU,1016
2020,Pakistan,PAK,Germany,DEU,739
2020,Pakistan,PAK,Greece,GRC,2731
2020,Pakistan,PAK,Greece,GRC,3511
2020,Pakistan,PAK,Greece,GRC,635
2020,Pakistan,PAK,Croatia,HRV,29
2020,Pakistan,PAK,Croatia,HRV,5
2020,Pakistan,PAK,Hungary,HUN,24
2020,Pakistan,PAK,Iceland,ISL,18
2020,Pakistan,PAK,Iceland,ISL,5
2020,Pakistan,PAK,Ireland,IRL,94
2020,Pakistan,PAK,Ireland,IRL,87
2020,Pakistan,PAK,Italy,ITA,525
2020,Pakistan,PAK,Italy,ITA,4932
2020,Pakistan,PAK,Rep. of Korea,KOR,303
2020,Pakistan,PAK,Lebanon,LBN,6
2020,Pakistan,PAK,Sri Lanka,LKA,40
2020,Pakistan,PAK,Sri Lanka,LKA,22
2020,Pakistan,PAK,Luxembourg,LUX,7
2020,Pakistan,PAK,Latvia,LVA,5
2020,Pakistan,PAK,Madagascar,MDG,61
2020,Pakistan,PAK,North Macedonia,MKD,33
2020,Pakistan,PAK,Mexico,MEX,6
2020,Pakistan,PAK,Malaysia,MYS,295
2020,Pakistan,PAK,Montenegro,MNE,23
2020,Pakistan,PAK,Morocco,MAR,5
2020,Pakistan,PAK,Malta,MLT,6
2020,Pakistan,PAK,Nepal,NPL,8
2020,Pakistan,PAK,Netherlands,NLD,267
2020,Pakistan,PAK,Netherlands,NLD,30
2020,Pakistan,PAK,Norway,NOR,30
2020,Pakistan,PAK,Norway,NOR,17
2020,Pakistan,PAK,Philippines,PHL,15
2020,Pakistan,PAK,Poland,POL,12
2020,Pakistan,PAK,Poland,POL,8
2020,Pakistan,PAK,Portugal,PRT,23
2020,Pakistan,PAK,Romania,ROU,199
2020,Pakistan,PAK,Romania,ROU,5
2020,Pakistan,PAK,South Africa,ZAF,38
2020,Pakistan,PAK,South Africa,ZAF,77
2020,Pakistan,PAK,Russian Federation,RUS,5
2020,Pakistan,PAK,Russian Federation,RUS,5
2020,Pakistan,PAK,Senegal,SEN,10
2020,Pakistan,PAK,Spain,ESP,822
2020,Pakistan,PAK,Slovakia,SVK,5
2020,Pakistan,PAK,Slovenia,SVN,495
2020,Pakistan,PAK,Slovenia,SVN,6
2020,Pakistan,PAK,Sweden,SWE,312
2020,Pakistan,PAK,Sweden,SWE,193
2020,Pakistan,PAK,Sweden,SWE,14
2020,Pakistan,PAK,Switzerland,CHE,61
2020,Pakistan,PAK,Switzerland,CHE,5
2020,Pakistan,PAK,Thailand,THA,6
2020,Pakistan,PAK,Thailand,THA,67
2020,Pakistan,PAK,Thailand,THA,18
2020,Pakistan,PAK,Uganda,UGA,14
2020,Pakistan,PAK,Ukraine,UKR,5
2020,Pakistan,PAK,United States of America,USA,268
2020,Pakistan,PAK,United States of America,USA,159
2020,Pakistan,PAK,United States of America,USA,566
2020,Panama,PAN,Costa Rica,CRI,5
2020,Panama,PAN,Mexico,MEX,66
2020,Panama,PAN,Spain,ESP,48
2020,Panama,PAN,United States of America,USA,6
2020,Panama,PAN,United States of America,USA,16
2020,Panama,PAN,United States of America,USA,9
2020,Paraguay,PRY,Argentina,ARG,12
2020,Paraguay,PRY,Brazil,BRA,36
2020,Paraguay,PRY,Greece,GRC,5
2020,Paraguay,PRY,Spain,ESP,367
2020,Paraguay,PRY,United States of America,USA,13
2020,Paraguay,PRY,United States of America,USA,10
2020,Peru,PER,Argentina,ARG,13
2020,Peru,PER,Australia,AUS,9
2020,Peru,PER,Belgium,BEL,32
2020,Peru,PER,Bolivia (Plurinational State of),BOL,21
2020,Peru,PER,Brazil,BRA,79
2020,Peru,PER,Canada,CAN,62
2020,Peru,PER,Costa Rica,CRI,7
2020,Peru,PER,Denmark,DNK,5
2020,Peru,PER,Ecuador,ECU,16
2020,Peru,PER,France,FRA,20
2020,Peru,PER,France,FRA,90
2020,Peru,PER,United Kingdom of Great Britain and Northern Ireland,GBR,7
2020,Peru,PER,Germany,DEU,16
2020,Peru,PER,Greece,GRC,5
2020,Peru,PER,Israel,ISR,8
2020,Peru,PER,Italy,ITA,735
2020,Peru,PER,Rep. of Korea,KOR,5
2020,Peru,PER,Mexico,MEX,51
2020,Peru,PER,Malta,MLT,5
2020,Peru,PER,Netherlands,NLD,7
2020,Peru,PER,Norway,NOR,12
2020,Peru,PER,Paraguay,PRY,5
2020,Peru,PER,Spain,ESP,5162
2020,Peru,PER,Sweden,SWE,120
2020,Peru,PER,Sweden,SWE,98
2020,Peru,PER,Sweden,SWE,5
2020,Peru,PER,Trinidad and Tobago,TTO,5
2020,Peru,PER,Uruguay,URY,5
2020,Peru,PER,United States of America,USA,224
2020,Peru,PER,United States of America,USA,230
2020,Peru,PER,United States of America,USA,164
2020,Philippines,PHL,Australia,AUS,211
2020,Philippines,PHL,Australia,AUS,363
2020,Philippines,PHL,Austria,AUT,9
2020,Philippines,PHL,Belgium,BEL,5
2020,Philippines,PHL,Brazil,BRA,26
2020,Philippines,PHL,Canada,CAN,65
2020,Philippines,PHL,Cyprus,CYP,40
2020,Philippines,PHL,France,FRA,10
2020,Philippines,PHL,United Kingdom of Great Britain and Northern Ireland,GBR,11
2020,Philippines,PHL,United Kingdom of Great Britain and Northern Ireland,GBR,220
2020,Philippines,PHL,Georgia,GEO,5
2020,Philippines,PHL,Germany,DEU,7
2020,Philippines,PHL,Greece,GRC,5
2020,Philippines,PHL,Greece,GRC,5
2020,Philippines,PHL,Ireland,IRL,5
2020,Philippines,PHL,Italy,ITA,5
2020,Philippines,PHL,Italy,ITA,33
2020,Philippines,PHL,Rep. of Korea,KOR,154
2020,Philippines,PHL,Lebanon,LBN,22
2020,Philippines,PHL,Netherlands,NLD,8
2020,Philippines,PHL,New Zealand,NZL,11
2020,Philippines,PHL,Russian Federation,RUS,5
2020,Philippines,PHL,Spain,ESP,5
2020,Philippines,PHL,Sweden,SWE,19
2020,Philippines,PHL,Sweden,SWE,10
2020,Philippines,PHL,United States of America,USA,77
2020,Philippines,PHL,United States of America,USA,48
2020,Philippines,PHL,United States of America,USA,46
2020,Papua New Guinea,PNG,Australia,AUS,31
2020,Papua New Guinea,PNG,Australia,AUS,187
2020,Poland,POL,Australia,AUS,6
2020,Poland,POL,Australia,AUS,9
2020,Poland,POL,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Poland,POL,Germany,DEU,6
2020,Poland,POL,Norway,NOR,5
2020,Poland,POL,United States of America,USA,100
2020,Poland,POL,United States of America,USA,14
2020,Poland,POL,United States of America,USA,20
2020,Portugal,PRT,Australia,AUS,9
2020,Portugal,PRT,Brazil,BRA,12
2020,Portugal,PRT,Mexico,MEX,5
2020,Portugal,PRT,New Zealand,NZL,5
2020,Portugal,PRT,United States of America,USA,6
2020,Portugal,PRT,United States of America,USA,15
2020,Portugal,PRT,United States of America,USA,23
2020,Qatar,QAT,United Kingdom of Great Britain and Northern Ireland,GBR,9
2020,Romania,ROU,Australia,AUS,5
2020,Romania,ROU,Austria,AUT,5
2020,Romania,ROU,Belgium,BEL,5
2020,Romania,ROU,Canada,CAN,23
2020,Romania,ROU,Canada,CAN,93
2020,Romania,ROU,Denmark,DNK,5
2020,Romania,ROU,United Kingdom of Great Britain and Northern Ireland,GBR,7
2020,Romania,ROU,Germany,DEU,5
2020,Romania,ROU,Iceland,ISL,5
2020,Romania,ROU,Iceland,ISL,5
2020,Romania,ROU,Israel,ISR,6
2020,Romania,ROU,Rep. of Moldova,MDA,5
2020,Romania,ROU,Mexico,MEX,5
2020,Romania,ROU,Sweden,SWE,5
2020,Romania,ROU,Switzerland,CHE,5
2020,Romania,ROU,United States of America,USA,79
2020,Romania,ROU,United States of America,USA,172
2020,Romania,ROU,United States of America,USA,195
2020,South Africa,ZAF,Australia,AUS,74
2020,South Africa,ZAF,Australia,AUS,69
2020,South Africa,ZAF,Brazil,BRA,23
2020,South Africa,ZAF,Canada,CAN,39
2020,South Africa,ZAF,Canada,CAN,35
2020,South Africa,ZAF,Ecuador,ECU,5
2020,South Africa,ZAF,France,FRA,9
2020,South Africa,ZAF,France,FRA,55
2020,South Africa,ZAF,United Kingdom of Great Britain and Northern Ireland,GBR,19
2020,South Africa,ZAF,United Kingdom of Great Britain and Northern Ireland,GBR,66
2020,South Africa,ZAF,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,South Africa,ZAF,Georgia,GEO,7
2020,South Africa,ZAF,Germany,DEU,15
2020,South Africa,ZAF,Ireland,IRL,128
2020,South Africa,ZAF,Ireland,IRL,84
2020,South Africa,ZAF,Israel,ISR,31
2020,South Africa,ZAF,Rep. of Korea,KOR,22
2020,South Africa,ZAF,Netherlands,NLD,5
2020,South Africa,ZAF,New Zealand,NZL,8
2020,South Africa,ZAF,Sweden,SWE,10
2020,South Africa,ZAF,Sweden,SWE,7
2020,South Africa,ZAF,Sweden,SWE,9
2020,South Africa,ZAF,United States of America,USA,80
2020,South Africa,ZAF,United States of America,USA,19
2020,South Africa,ZAF,United States of America,USA,125
2020,Russian Federation,RUS,Argentina,ARG,8
2020,Russian Federation,RUS,Armenia,ARM,5
2020,Russian Federation,RUS,Australia,AUS,7
2020,Russian Federation,RUS,Australia,AUS,28
2020,Russian Federation,RUS,Austria,AUT,493
2020,Russian Federation,RUS,Belgium,BEL,219
2020,Russian Federation,RUS,Belgium,BEL,109
2020,Russian Federation,RUS,Belarus,BLR,21
2020,Russian Federation,RUS,Belarus,BLR,7
2020,Russian Federation,RUS,Brazil,BRA,5
2020,Russian Federation,RUS,Bosnia and Herzegovina,BIH,5
2020,Russian Federation,RUS,Bulgaria,BGR,6
2020,Russian Federation,RUS,Canada,CAN,5
2020,Russian Federation,RUS,Cyprus,CYP,9
2020,Russian Federation,RUS,Czechia,CZE,29
2020,Russian Federation,RUS,Czechia,CZE,9
2020,Russian Federation,RUS,Denmark,DNK,10
2020,Russian Federation,RUS,Denmark,DNK,28
2020,Russian Federation,RUS,Estonia,EST,14
2020,Russian Federation,RUS,Finland,FIN,80
2020,Russian Federation,RUS,Finland,FIN,144
2020,Russian Federation,RUS,France,FRA,836
2020,Russian Federation,RUS,France,FRA,1975
2020,Russian Federation,RUS,France,FRA,241
2020,Russian Federation,RUS,France,FRA,374
2020,Russian Federation,RUS,United Kingdom of Great Britain and Northern Ireland,GBR,34
2020,Russian Federation,RUS,United Kingdom of Great Britain and Northern Ireland,GBR,345
2020,Russian Federation,RUS,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Russian Federation,RUS,Georgia,GEO,64
2020,Russian Federation,RUS,Germany,DEU,1700
2020,Russian Federation,RUS,Germany,DEU,1029
2020,Russian Federation,RUS,Greece,GRC,17
2020,Russian Federation,RUS,Greece,GRC,11
2020,Russian Federation,RUS,Greece,GRC,5
2020,Russian Federation,RUS,Croatia,HRV,5
2020,Russian Federation,RUS,Hungary,HUN,5
2020,Russian Federation,RUS,Iceland,ISL,6
2020,Russian Federation,RUS,Iceland,ISL,6
2020,Russian Federation,RUS,Ireland,IRL,6
2020,Russian Federation,RUS,Israel,ISR,325
2020,Russian Federation,RUS,Italy,ITA,52
2020,Russian Federation,RUS,Rep. of Korea,KOR,1064
2020,Russian Federation,RUS,Lithuania,LTU,88
2020,Russian Federation,RUS,Luxembourg,LUX,7
2020,Russian Federation,RUS,Latvia,LVA,12
2020,Russian Federation,RUS,Mexico,MEX,5
2020,Russian Federation,RUS,Montenegro,MNE,9
2020,Russian Federation,RUS,Malta,MLT,5
2020,Russian Federation,RUS,Netherlands,NLD,180
2020,Russian Federation,RUS,Netherlands,NLD,18
2020,Russian Federation,RUS,Norway,NOR,51
2020,Russian Federation,RUS,Norway,NOR,26
2020,Russian Federation,RUS,Norway,NOR,5
2020,Russian Federation,RUS,New Zealand,NZL,11
2020,Russian Federation,RUS,Poland,POL,1183
2020,Russian Federation,RUS,Poland,POL,502
2020,Russian Federation,RUS,Spain,ESP,457
2020,Russian Federation,RUS,Serbia and Kosovo: S/RES/1244 (1999),SRB,5
2020,Russian Federation,RUS,Slovenia,SVN,7
2020,Russian Federation,RUS,Sweden,SWE,295
2020,Russian Federation,RUS,Sweden,SWE,107
2020,Russian Federation,RUS,Sweden,SWE,72
2020,Russian Federation,RUS,Switzerland,CHE,55
2020,Russian Federation,RUS,Switzerland,CHE,13
2020,Russian Federation,RUS,Ukraine,UKR,49
2020,Russian Federation,RUS,Ukraine,UKR,38
2020,Russian Federation,RUS,United States of America,USA,604
2020,Russian Federation,RUS,United States of America,USA,549
2020,Russian Federation,RUS,United States of America,USA,2226
2020,Rwanda,RWA,Australia,AUS,8
2020,Rwanda,RWA,Belgium,BEL,125
2020,Rwanda,RWA,Belgium,BEL,74
2020,Rwanda,RWA,Benin,BEN,5
2020,Rwanda,RWA,Canada,CAN,42
2020,Rwanda,RWA,Canada,CAN,157
2020,Rwanda,RWA,Cameroon,CMR,11
2020,Rwanda,RWA,Cameroon,CMR,5
2020,Rwanda,RWA,Congo,COG,72
2020,Rwanda,RWA,Cyprus,CYP,5
2020,Rwanda,RWA,Denmark,DNK,5
2020,Rwanda,RWA,Ecuador,ECU,5
2020,Rwanda,RWA,Finland,FIN,6
2020,Rwanda,RWA,Finland,FIN,5
2020,Rwanda,RWA,France,FRA,85
2020,Rwanda,RWA,France,FRA,223
2020,Rwanda,RWA,France,FRA,16
2020,Rwanda,RWA,France,FRA,27
2020,Rwanda,RWA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Rwanda,RWA,United Kingdom of Great Britain and Northern Ireland,GBR,17
2020,Rwanda,RWA,Germany,DEU,112
2020,Rwanda,RWA,Germany,DEU,5
2020,Rwanda,RWA,Ghana,GHA,5
2020,Rwanda,RWA,Greece,GRC,5
2020,Rwanda,RWA,Kenya,KEN,5
2020,Rwanda,RWA,Kenya,KEN,115
2020,Rwanda,RWA,Rep. of Korea,KOR,8
2020,Rwanda,RWA,Malawi,MWI,12
2020,Rwanda,RWA,Malawi,MWI,514
2020,Rwanda,RWA,Mozambique,MOZ,164
2020,Rwanda,RWA,Netherlands,NLD,5
2020,Rwanda,RWA,Norway,NOR,5
2020,Rwanda,RWA,Romania,ROU,5
2020,Rwanda,RWA,South Africa,ZAF,27
2020,Rwanda,RWA,Sweden,SWE,47
2020,Rwanda,RWA,Sweden,SWE,18
2020,Rwanda,RWA,Sweden,SWE,5
2020,Rwanda,RWA,United Rep. of Tanzania,TZA,5
2020,Rwanda,RWA,Togo,TGO,7
2020,Rwanda,RWA,Uganda,UGA,578
2020,Rwanda,RWA,United States of America,USA,63
2020,Rwanda,RWA,United States of America,USA,8
2020,Rwanda,RWA,United States of America,USA,275
2020,Rwanda,RWA,Zambia,ZMB,7
2020,Rwanda,RWA,Zimbabwe,ZWE,22
2020,El Salvador,SLV,Argentina,ARG,6
2020,El Salvador,SLV,Australia,AUS,9
2020,El Salvador,SLV,Belgium,BEL,509
2020,El Salvador,SLV,Belgium,BEL,29
2020,El Salvador,SLV,Brazil,BRA,10
2020,El Salvador,SLV,Belize,BLZ,59
2020,El Salvador,SLV,Canada,CAN,93
2020,El Salvador,SLV,Costa Rica,CRI,266
2020,El Salvador,SLV,Costa Rica,CRI,152
2020,El Salvador,SLV,France,FRA,9
2020,El Salvador,SLV,France,FRA,20
2020,El Salvador,SLV,United Kingdom of Great Britain and Northern Ireland,GBR,95
2020,El Salvador,SLV,United Kingdom of Great Britain and Northern Ireland,GBR,1043
2020,El Salvador,SLV,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,El Salvador,SLV,Germany,DEU,44
2020,El Salvador,SLV,Guatemala,GTM,140
2020,El Salvador,SLV,Honduras,HND,6
2020,El Salvador,SLV,Ireland,IRL,21
2020,El Salvador,SLV,Italy,ITA,1049
2020,El Salvador,SLV,Mexico,MEX,4053
2020,El Salvador,SLV,Netherlands,NLD,28
2020,El Salvador,SLV,Norway,NOR,5
2020,El Salvador,SLV,Panama,PAN,14
2020,El Salvador,SLV,Spain,ESP,2521
2020,El Salvador,SLV,Sweden,SWE,175
2020,El Salvador,SLV,Sweden,SWE,73
2020,El Salvador,SLV,Sweden,SWE,17
2020,El Salvador,SLV,Switzerland,CHE,14
2020,El Salvador,SLV,United States of America,USA,1449
2020,El Salvador,SLV,United States of America,USA,18211
2020,El Salvador,SLV,United States of America,USA,5141
2020,Saudi Arabia,SAU,Australia,AUS,9
2020,Saudi Arabia,SAU,Australia,AUS,21
2020,Saudi Arabia,SAU,Brazil,BRA,5
2020,Saudi Arabia,SAU,Canada,CAN,40
2020,Saudi Arabia,SAU,France,FRA,5
2020,Saudi Arabia,SAU,France,FRA,12
2020,Saudi Arabia,SAU,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Saudi Arabia,SAU,United Kingdom of Great Britain and Northern Ireland,GBR,64
2020,Saudi Arabia,SAU,Germany,DEU,13
2020,Saudi Arabia,SAU,Netherlands,NLD,9
2020,Saudi Arabia,SAU,United States of America,USA,24
2020,Saudi Arabia,SAU,United States of America,USA,8
2020,Saudi Arabia,SAU,United States of America,USA,88
2020,Senegal,SEN,Argentina,ARG,17
2020,Senegal,SEN,Argentina,ARG,17
2020,Senegal,SEN,Argentina,ARG,12
2020,Senegal,SEN,Austria,AUT,8
2020,Senegal,SEN,Belgium,BEL,91
